,L1,T1,L2,T2,L3,T3,L4,T4
0,6.0187967606481205,2458220.0,8.540485663626688,2458220.0,13.988449278070552,2458220.0,7.022919206375816,2458220.0
1,8.834438841054656,2458222.0,7.591535263607363,2458222.0,4.160619855671843,2458222.0,2.0866735083660073,2458222.0
2,13.727411122164542,2458224.0,10.189948705358358,2458224.0,6.1903325727961045,2458224.0,0.06883209604160091,2458224.0
3,18.27994244965081,2458226.0,10.871621851321086,2458226.0,2.4626319289293175,2458226.0,2.7519298777784327,2458226.0
4,17.53458305597756,2458228.0,7.239980904767728,2458228.0,9.243662670428124,2458228.0,15.87231234336588,2458228.0
5,24.5674160971298,2458230.0,11.784552400200267,2458230.0,13.08669821057267,2458230.0,4.823050387073328,2458230.0
6,26.239464870403545,2458232.0,14.283485174857072,2458232.0,3.197177646206735,2458232.0,12.206255731589254,2458232.0
7,20.617190121820997,2458234.0,17.26661561967359,2458234.0,10.543528013807292,2458234.0,7.868713100526202,2458234.0
8,30.86115975240454,2458236.0,20.555717492120888,2458236.0,13.253633779383357,2458236.0,15.158311118906507,2458236.0
9,29.470710638168775,2458238.0,17.16856975940927,2458238.0,10.37275451829694,2458238.0,8.869261636399672,2458238.0
10,35.51021824549845,2458240.0,27.370123983599875,2458240.0,21.892001323191586,2458240.0,15.270778612816992,2458240.0
11,34.331355639825446,2458242.0,28.689060371531063,2458242.0,16.343117574181562,2458242.0,15.298684974770655,2458242.0
12,48.802936080743656,2458244.0,27.879522576230197,2458244.0,19.510923833029725,2458244.0,17.409291285837725,2458244.0
13,49.304593856672625,2458246.0,25.11016080410006,2458246.0,20.369437141355004,2458246.0,25.697885177304403,2458246.0
14,47.24766924343943,2458248.0,31.963544888793038,2458248.0,26.648273050037155,2458248.0,12.361124241054954,2458248.0
15,42.76126921864058,2458250.0,31.541043420421047,2458250.0,24.84423239391678,2458250.0,21.00825553786043,2458250.0
16,50.69887214287939,2458252.0,33.391313899113584,2458252.0,18.948566243851527,2458252.0,27.683206059572807,2458252.0
17,50.149172843893346,2458254.0,42.89346577910137,2458254.0,16.66798480076087,2458254.0,24.4213318429575,2458254.0
18,60.36850492896463,2458256.0,40.84361127637325,2458256.0,31.852839455465578,2458256.0,29.069629844756605,2458256.0
19,57.52247655522595,2458258.0,41.67131777507218,2458258.0,28.643121947662923,2458258.0,25.45268363150049,2458258.0
20,57.02419076453226,2458260.0,39.77529389851087,2458260.0,25.995740149628798,2458260.0,24.957388777621386,2458260.0
21,59.242095791686566,2458262.0,43.21799926356968,2458262.0,33.94024839034389,2458262.0,26.080125074201923,2458262.0
22,63.109852438198665,2458264.0,59.03854877974988,2458264.0,31.414553256962343,2458264.0,38.42230485913245,2458264.0
23,66.30082490107316,2458266.0,55.142672596038416,2458266.0,30.657796422579285,2458266.0,31.86879876934349,2458266.0
24,60.669952298229475,2458268.0,49.206930205500655,2458268.0,33.23298966058196,2458268.0,34.44873952543834,2458268.0
25,63.416091697388055,2458270.0,57.7045341091368,2458270.0,35.65751170817444,2458270.0,32.272199871933125,2458270.0
26,72.16018332619919,2458272.0,61.647346207129395,2458272.0,41.04179581074979,2458272.0,39.32033795312474,2458272.0
27,70.98932908043817,2458274.0,66.40178228065957,2458274.0,34.42759568158889,2458274.0,39.67016808763854,2458274.0
28,71.84147664959947,2458276.0,65.23506987116738,2458276.0,36.194963692507606,2458276.0,33.706382772424206,2458276.0
29,76.43856265871663,2458278.0,60.93715366692311,2458278.0,43.25144788086244,2458278.0,41.07370999094461,2458278.0
30,78.2931019956023,2458280.0,63.958853594193755,2458280.0,34.2814233510894,2458280.0,37.11511209960133,2458280.0
31,79.35070006591744,2458282.0,61.61104971688936,2458282.0,35.54804100342056,2458282.0,36.94938545058187,2458282.0
32,77.24380123421021,2458284.0,63.28404351325537,2458284.0,40.630999224884704,2458284.0,48.34456959036131,2458284.0
