,L1,T1,L2,T2,L3,T3,L4,T4
0,5.229536239666054,2458220.0,3.811884584486786,2458220.0,4.470862741300899,2458220.0,4.631943212145086,2458220.0
1,8.485179821059145,2458222.0,5.065192552422002,2458222.0,5.388759838331994,2458222.0,4.733210308298633,2458222.0
2,10.533577725734407,2458228.0,7.247714138269104,2458228.0,6.891516319444756,2458228.0,4.9990253930442785,2458228.0
3,12.035738456987959,2458232.0,8.27628361831852,2458232.0,6.942811286508511,2458232.0,5.8324706620005395,2458232.0
4,12.61862176463738,2458234.0,8.925649995837832,2458234.0,7.724994848450326,2458234.0,7.171176502790997,2458234.0
5,11.707698942378705,2458236.0,9.737274225158536,2458236.0,7.2203182727542705,2458236.0,9.008965968333635,2458236.0
6,13.57769604185155,2458238.0,9.59023066892786,2458238.0,9.343629648722638,2458238.0,8.977242582067275,2458238.0
7,13.392360270283115,2458240.0,10.045275533921494,2458240.0,9.31822479889137,2458240.0,7.777077607432667,2458240.0
8,13.479438207355434,2458242.0,11.481750505393933,2458242.0,9.378579880599336,2458242.0,8.424871803875762,2458242.0
9,13.013937381193962,2458244.0,9.623181187745965,2458244.0,8.56691682782493,2458244.0,8.648261710435573,2458244.0
10,13.415639560624138,2458246.0,10.476491693801206,2458246.0,8.867567832208456,2458246.0,7.851728649862124,2458246.0
11,11.943712953360968,2458250.0,10.197202445138574,2458250.0,9.022038450915808,2458250.0,11.025426308753616,2458250.0
12,10.996011792399473,2458254.0,9.65345438915403,2458254.0,8.804972012981258,2458254.0,9.850753731073624,2458254.0
13,9.746529038239895,2458256.0,9.57273703498247,2458256.0,9.566629649582687,2458256.0,10.148304853398033,2458256.0
14,9.596126935331101,2458262.0,8.832451174746359,2458262.0,10.268926198307657,2458262.0,11.255403722027653,2458262.0
15,8.681745260611548,2458264.0,8.850812445867165,2458264.0,10.360398472943453,2458264.0,10.071903747285504,2458264.0
16,8.463415565053193,2458266.0,8.113469749791346,2458266.0,9.878207671961844,2458266.0,10.488190002308231,2458266.0
17,7.811785085219673,2458268.0,7.14178034508364,2458268.0,8.655554972135446,2458268.0,9.61889256201043,2458268.0
18,7.077532341593817,2458270.0,6.860283478199388,2458270.0,8.196677874167294,2458270.0,8.92198707669697,2458270.0
19,6.852400979940268,2458272.0,6.049405160660495,2458272.0,8.256804339239336,2458272.0,9.296678220409142,2458272.0
20,5.112618181837741,2458276.0,5.9128930624095934,2458276.0,7.841156512000622,2458276.0,8.168503740238862,2458276.0
21,4.636765968686487,2458278.0,5.018643598315115,2458278.0,7.3312516060487285,2458278.0,7.787665757531104,2458278.0
22,4.145725645613771,2458282.0,4.919925136234963,2458282.0,7.550946928865229,2458282.0,8.302454522752612,2458282.0
23,3.4475887167084847,2458284.0,3.8243943539331275,2458284.0,7.076048956386826,2458284.0,6.728093005466443,2458284.0
24,3.6683445203490908,2458286.0,4.179093111614077,2458286.0,7.540185141230203,2458286.0,6.114611857483343,2458286.0
25,3.0008547246297503,2458288.0,3.4683065157801622,2458288.0,7.002122582789381,2458288.0,6.422242987440532,2458288.0
26,2.57176343046901,2458290.0,3.2891217020789534,2458290.0,5.832901208062715,2458290.0,5.537086665175416,2458290.0
27,3.0856996911460275,2458292.0,3.6638356016752627,2458292.0,7.0663547266297195,2458292.0,6.330468449444755,2458292.0
28,3.3283577899942105,2458296.0,3.597367375450146,2458296.0,8.911428109192501,2458296.0,7.547088926767939,2458296.0
29,2.6926988200860644,2458300.0,3.719975348906255,2458300.0,7.6751552341862395,2458300.0,5.244875904742262,2458300.0
30,3.218961261706287,2458302.0,3.909738571133723,2458302.0,7.821817565192468,2458302.0,7.214783733410018,2458302.0
31,3.309900135215255,2458304.0,4.204387007984007,2458304.0,8.83685559113689,2458304.0,7.565544992237023,2458304.0
32,3.0563556947577704,2458308.0,3.7572234015532664,2458308.0,7.546983375356147,2458308.0,5.842767354346218,2458308.0
33,3.0545840288385895,2458310.0,3.866333171360749,2458310.0,8.141111866564856,2458310.0,5.59273729012768,2458310.0
34,3.202826526421942,2458312.0,3.9547356330448387,2458312.0,8.314000495243592,2458312.0,5.932089125815199,2458312.0
35,2.949597085014834,2458314.0,3.942499432801709,2458314.0,8.98108672805398,2458314.0,5.292804028863916,2458314.0
36,3.3704172730492727,2458316.0,4.3517582383681805,2458316.0,9.172466798947944,2458316.0,5.514158525511321,2458316.0
37,3.232797266976876,2458324.0,4.074241429812389,2458324.0,7.916249718646476,2458324.0,5.0428506950102365,2458324.0
38,2.919974161729879,2458326.0,3.8897967546099075,2458326.0,8.159737475596385,2458326.0,4.841647149706317,2458326.0
39,3.335170510856942,2458330.0,3.5917012928827585,2458330.0,8.173766136727526,2458330.0,4.696272078747335,2458330.0
40,3.4873503685140808,2458332.0,4.131182821841483,2458332.0,8.763134666565113,2458332.0,5.259504363079789,2458332.0
41,2.8968101081374313,2458334.0,3.8631032821742957,2458334.0,7.5502579338115705,2458334.0,3.9135663934350258,2458334.0
42,3.5443007137982563,2458338.0,4.23299220999899,2458338.0,8.63413627567125,2458338.0,4.203371766832413,2458338.0
43,3.7352910881452077,2458340.0,4.319024056620895,2458340.0,8.289126762705472,2458340.0,3.9965122531701947,2458340.0
44,4.096192079184943,2458344.0,4.415104503636434,2458344.0,8.251566362598085,2458344.0,4.163817120514267,2458344.0
45,3.9282800051855737,2458346.0,4.091196314368053,2458346.0,8.057956245302698,2458346.0,3.230275908820936,2458346.0
46,4.13722614839533,2458348.0,4.302414157018797,2458348.0,7.951149790089728,2458348.0,3.877278516518603,2458348.0
47,4.347360094512528,2458350.0,4.72506927681529,2458350.0,8.13553832389625,2458350.0,4.009089035238809,2458350.0
48,4.306260007815192,2458352.0,4.42455041640554,2458352.0,7.278548682435537,2458352.0,3.8728441834347813,2458352.0
49,4.382875101001897,2458354.0,4.497102181092352,2458354.0,8.756957751674125,2458354.0,3.5989802835076814,2458354.0
50,4.693551221984419,2458356.0,4.534153335479308,2458356.0,8.479998535229663,2458356.0,3.4013806034908964,2458356.0
51,4.422954907568063,2458358.0,4.71717527580394,2458358.0,8.029554455065027,2458358.0,3.807360258191456,2458358.0
52,5.060642148107106,2458362.0,4.800319493589226,2458362.0,8.203473983672914,2458362.0,3.3454179823273384,2458362.0
53,4.2756579264153265,2458366.0,4.508878014087927,2458366.0,7.602911942422761,2458366.0,3.272515665868149,2458366.0
54,5.102066570529446,2458368.0,5.4572142803990165,2458368.0,7.875234197649784,2458368.0,4.068796378867558,2458368.0
55,6.01246344090705,2458370.0,5.529046463497933,2458370.0,9.18687170840054,2458370.0,4.222840768646776,2458370.0
56,7.506167984300584,2458374.0,8.258323522899236,2458374.0,11.887940182836738,2458374.0,8.785567247435825,2458374.0
