,pt0,t1G,t1R,t1I,t1Z,t2G,t2R,t2I,t2Z,tdG,tdR,tdI,tdZ,tpG,tpR,tpI,tpZ,lalphaG,lalphaR,lalphaI,lalphaZ,lbeta1G,lbeta1R,lbeta1I,lbeta1Z,lbeta2G,lbeta2R,lbeta2I,lbeta2Z,lbetadNG,lbetadNR,lbetadNI,lbetadNZ,lbetadCG,lbetadCR,lbetadCI,lbetadCZ,MpG,MpR,MpI,MpZ,YbG,YbR,YbI,YbZ,VG,VR,VI,VZ,M1G,M1R,M1I,M1Z,M2G,M2R,M2I,M2Z,MdG,MdR,MdI,MdZ,lp__
0,-0.1519947451498459,0.725965559350511,1.0292518164896227,1.6859445880117183,1.207495319944574,116.51624108655653,91.23229862681632,97.20800754033783,76.46615361843877,9.373158576004327,10.736460816302364,13.663785608523128,33.7980975950771,350.53016535757587,351.3252854395353,350.54517892563115,352.6991051959006,-1.2929598613903952,-1.4154470323020643,-0.8645542783467729,-1.8330370098087005,-4.65701503420769,-4.578046810407333,-4.69010211174347,-4.643487112020314,-2.7811780217703985,-3.1490023547624424,-3.210664114523408,-3.285183129093253,-2.882171702155246,-3.195004558433695,-2.9022491638521477,-2.947127516799958,-5.55897905013566,-5.945502822651585,-4.540668714238914,-4.636144608814098,238.37964214548822,255.3301788102785,317.54574323301534,224.50000551208453,-0.4617094417296223,-0.002309517176033008,-0.022462543344986444,0.6016098724759811,11.228618349213194,12.797932329172259,12.636332662869933,11.821224955162679,8.547716360805083,6.908201446875799,12.687308427421586,7.534343858185223,0.1744496992929012,5.09957525557853,6.298051884622927,12.825847100146612,0.10319473488934945,3.2848591145666486,2.9745832854000636,2.1757888148225075,-2521.927540658288
1,-1.9260262515527695,0.4898157824230814,0.7644967298040035,0.7909483795119521,1.3782092943064193,96.98357683549928,107.1614119359223,103.42612533996396,118.86489907178239,5.787474696930724,4.077546616071106,14.069020174728335,8.58075689954668,351.2161118045841,354.75017466245595,354.37574887381845,353.2298505627454,-0.5717852236443084,-2.281571853560218,-1.8356723671285267,-1.3226691184571198,-4.621257781327036,-4.627505986013103,-4.6952305554499905,-4.57756285399139,-2.795565047324741,-3.049704160172022,-3.1522315818423445,-3.267156707536159,-2.819596845731636,-3.627071792293543,-2.5475656265240354,-3.579002937790779,-4.898973931267188,-4.415432479229275,-5.276361303683055,-4.777319597882173,242.88496777457522,251.9126745805025,320.1365374843027,230.7415918941287,0.10014753633907797,-0.023651139902526402,-0.2970626523087229,0.7045087864869732,10.822993307947888,12.409721242137065,11.596350235858843,12.084614167731042,7.6635627867307585,7.84548878664577,12.555924402768131,6.111205304656988,0.6497270060932342,1.572287662533218,3.8443231320173674,2.486323452483798,0.46010066178691045,1.4107107085563726,1.2781165111359785,1.9569201655460478,-2526.0693034850974
2,-1.006785004378407,1.061196802838227,1.2711953660912383,1.1542551309617788,1.133515526327094,91.76645080361838,83.14233317602888,81.32173937292502,69.14905352700315,8.724973520780617,11.167059383163108,7.12527512640589,10.666691296387219,350.33032320521284,351.9207240255324,352.96620862741946,352.79680829807273,-0.6952879862520026,-0.536880033841473,-0.6661986510817252,-2.0783555257425044,-4.6177281688515786,-4.577346663375923,-4.66844152539319,-4.585861367169162,-2.8393263239493365,-3.0316995825080477,-3.191647181070048,-3.3420782344551156,-2.7213037299674383,-2.546722178276134,-3.4879583555483693,-2.6649275749898607,-4.825420694895256,-4.85156118772651,-3.336806821418623,-6.3258414156914196,240.4689596316154,259.90098141348733,319.6293745770875,228.13259710485437,-0.17154358250848856,0.6440464855488806,0.3093137813279816,0.406038805531604,10.881749773058145,12.393892289215213,11.838424110580961,12.580018009949006,7.561027678471573,6.97130068228508,11.633723495068553,6.253717745644227,1.1246387489033727,4.711693449079524,11.296630118898323,19.778237639296947,0.6334686430786174,1.964508376846439,9.085985740363025,9.41339463021199,-2520.579007319892
3,-0.7933813793601088,1.5053656465364622,0.9782159173179238,0.8055773297729235,0.3671429076755726,80.91496922393644,88.3311549743783,86.6545813980844,105.75098145495328,10.434295910240817,17.46991297885428,8.30297554789375,6.595726409470066,350.18844081725564,352.05892068021404,352.3292398566498,352.4667587139074,-1.046377327663517,-0.600462726946731,-1.0075567349197925,-0.9278386729849816,-4.617434597273404,-4.59619430784006,-4.6361203945278024,-4.562368359957661,-2.7312763494213175,-3.0854285504444174,-3.155325742360563,-3.1959364895094478,-3.008538627369427,-2.6900867823597574,-2.2963131056052744,-2.7439445372360995,-5.339995658443737,-4.598012075250516,-4.392753386466873,-4.328123716712156,242.25401561320368,255.98695728812692,325.69115462108476,230.55082846313607,-0.08465350259114629,-0.05690037009249647,0.5271775718571601,0.8080979509263907,10.06301707535081,13.021987452352569,10.493190691824946,12.426051270576004,7.62009375544651,7.336006805965017,10.697751267138829,5.822131353953262,1.2454554504005082,4.515294870242582,8.103857034100905,3.0412733551590128,0.7441037210207576,1.3794699049151289,3.5142234967976993,1.9898605795875597,-2531.677956005606
4,-0.5011089113969736,1.1224088166098662,0.975009938670711,2.0348198576304077,1.2277770702499056,86.82684212830215,136.4792386624351,137.0649230998599,72.88444266357115,8.162333918318406,8.095565127704113,11.618917930891822,6.864478709981137,349.14564096691925,350.42123274153505,351.6416346416017,353.5251370912116,-0.9927273176955056,-1.0543735855360423,-1.2937800646730941,-0.6537994380748262,-4.635979633466267,-4.592736752059199,-4.657091489646595,-4.608070222227938,-2.856016749544989,-3.1647655116385334,-3.164943974789543,-3.209180335040352,-3.1121117081749516,-2.4977387315502178,-2.8977462275806225,-3.17264616539856,-4.533476353679923,-5.229415212221498,-4.936865223578378,-5.435873080491749,238.45237971020626,252.5058158576035,322.2059643076005,233.08581350072885,-0.4632506179690401,-0.027974969864652095,-0.2551810479758331,0.3400705701033886,10.670082172650078,13.100718453354297,11.631402666831855,11.397484388542976,8.073950258991607,7.26726906861666,11.435158850872956,6.864703296061098,1.6190797666374899,0.7935245640756626,0.9888513173281296,12.275746570695896,1.1258946947107284,0.40766904267331944,0.5210214548513435,9.207834119200372,-2516.084992222637
5,-1.003767087184237,1.4422434826292883,1.077519154091709,0.8650397405612924,1.2433094945134067,59.16987853046732,54.53070993633162,99.31198123346158,75.75640499701484,8.3281071287545,16.743876691363226,13.140126895326599,7.735015782611323,350.38038977829996,351.7143658550047,352.0385161160286,353.0926625407183,-1.3490205001325801,-1.1050388460681024,-1.4678723003299048,-1.7010788149189484,-4.6444999836762815,-4.55984394180782,-4.6964201066460225,-4.6281848475766685,-2.7418011033326026,-3.081838017931315,-3.228518973137998,-3.3186538506724674,-3.0605583002661114,-2.578851289358849,-2.280085855745845,-2.454971189590372,-5.795729894157734,-4.359614720042047,-4.965151179423605,-7.4498700007979775,241.54530728167774,260.7770390679387,315.65877436137174,224.05112135153647,-0.21001600826214667,0.13522132953953253,-0.3753496983538792,0.5874769784359508,11.77965229773812,13.061368196042604,11.95515101172552,12.825115207063062,8.317671469768623,6.576055343023689,12.696050857004497,7.108439312152155,5.32979416022121,21.37190236283505,6.173745169702756,14.43096657193719,3.607607524258102,6.0006526670884766,1.610256659896707,7.427609326226455,-2524.956371122729
6,-0.8123024327588637,1.070649269112292,1.0617549379997973,1.272284358123665,0.6554175729917131,86.70232394658603,90.59725027311976,96.59804755050213,90.03884266372124,12.998806750621954,8.65335170383574,8.560235859290424,12.839349597883102,349.70928654209484,350.701049555194,352.09214031634474,355.0126501484022,-0.6396696901201185,-0.20569472090647525,-1.8068948865351326,-1.4104628958732448,-4.668392576319717,-4.536552258780876,-4.668684254691662,-4.649606099735386,-2.883924796775877,-3.117216542693984,-3.1794439202353546,-3.1666578912732635,-3.1031557973341037,-4.06424406952874,-3.5972313749202836,-2.0699098523334842,-5.496659907919009,-5.421342830628353,-4.249965643482761,-5.3805815352238255,237.73351975313074,260.94946103787674,321.02081046626995,226.5303311068192,-0.37135185108059066,0.028712814256053903,-0.22807105383830215,-0.17776892837236874,10.79134578117653,11.38755323191952,11.467603622053034,12.910228657698848,8.920107625815602,6.0996055229991,11.790083832291534,7.591671972349709,1.8648872493123263,4.724009603283432,5.767152252578082,5.095015220694872,1.040248676325787,4.071568220777909,4.561412956699323,1.0080051005730561,-2523.8967176968827
7,-0.7860470185159181,1.3412463200773324,1.1597803934376414,1.1572383867990745,1.3412722336969012,61.56621585087852,65.03042057643502,93.88291419749606,66.52174323616609,14.261799171965096,13.652474708354129,17.123661720896532,10.672165301479382,350.0959617765328,351.22752462830874,351.4504950894105,351.9978094577371,-0.6273167761165027,-1.158842420112673,-1.23596501439835,-1.8323951613747325,-4.667132867974605,-4.567861438749549,-4.6655557406655435,-4.636201559798754,-2.7262373561610054,-3.0848753109609937,-3.2496296316434976,-3.251264292702497,-2.945623556938332,-2.425351191983369,-2.418711711371476,-3.372603251522253,-4.734860098957516,-6.075129050494357,-5.640619759874825,-7.319165806846068,239.35207490977967,257.67533122300506,318.27122968701667,224.9111744380265,-0.6313423874061328,0.6927901466362703,-0.42127158188556363,0.6056315653350679,11.329532475374606,13.238625716566581,11.839161758181412,12.730422766865154,8.911305537626651,6.725534638624655,11.638792545910931,7.4133307037566585,4.252444943186185,13.164005120505827,8.342140499547197,17.109546990900093,2.0092504292550646,3.9352132904204447,1.816103453914672,11.864833994952981,-2529.331006927884
8,-0.8459626811579569,1.1463868027292745,0.8893133398612781,0.5386342826123869,0.815018571052656,60.774722694505385,70.26712001626383,85.78385047728713,87.86410019311798,11.08374708751488,23.82298217252312,3.043131964013031,11.545723240105968,349.7331987446264,352.6188133876386,354.06982245595736,352.32708146464404,-0.7110789602483816,-1.66237045212193,-1.0576049164518964,-1.1888366623441993,-4.639843081803606,-4.587725436199299,-4.686215697129793,-4.572986264254177,-2.851876346832868,-3.0767628418224473,-3.1370320022562193,-3.2909743278135397,-2.59370972854382,-1.6246620167517585,-2.770451154702485,-2.385733647996925,-3.606412801094763,-5.274929231514021,-5.71088520583302,-4.495514520589723,238.55756447548467,257.0890744321815,320.7131764174488,229.97702373071323,-0.24634835316655157,-0.5696315425832104,-0.40607429608598267,0.27386669606422565,10.113101340661602,12.233522401031752,12.224908072058705,12.654328194145942,8.13733805834744,7.1077187202583865,12.249513553927725,6.046450924766615,7.140109713865029,10.069659750546922,7.741114635017622,8.739833523285348,3.1183497261261124,0.09226576046691246,6.397728132751502,3.0205442290740487,-2524.92017624
9,0.7468391357331338,0.8406569465513241,0.8468086353643378,0.9626357389315741,0.953515406052029,77.30552971083934,76.96524309830689,104.05993225947003,148.10127889887593,19.36170156999777,13.33922540889632,7.703763712969902,15.626806406206455,350.1033677986948,350.8015102580716,351.3505073922795,350.3574689222337,-0.09429480239888717,-1.2088754227508147,-1.722955023857464,-1.1197074290082227,-4.648701863742405,-4.5979662332971145,-4.658754457655024,-4.5890018773763,-2.7595341794991364,-3.046226033034554,-3.188502486788004,-3.2916991890045058,-3.3361012465457813,-2.8134636640837414,-2.998708466291922,-3.762934849278531,-2.9632216099560966,-6.1498637964550875,-3.6406177739015266,-4.950774845295922,235.71669351282628,254.50441835516827,322.08714011396125,233.21817716070996,-0.6005790908989861,0.38482870933124413,-0.4659492968963373,0.15391736193580458,10.803786832246782,12.170591976870448,12.39157755920525,11.601648587845876,8.254291101850892,7.433079734267662,11.526289268211976,6.627929162562906,1.7639352562900754,6.557077507880789,4.410814491138625,0.9455379126304964,0.8858100169814802,2.9453682530438265,3.0042136963893578,0.6578452774015439,-2528.4982179981184
