,pt0,t1G,t1R,t1I,t1Z,t2G,t2R,t2I,t2Z,tdG,tdR,tdI,tdZ,tpG,tpR,tpI,tpZ,lalphaG,lalphaR,lalphaI,lalphaZ,lbeta1G,lbeta1R,lbeta1I,lbeta1Z,lbeta2G,lbeta2R,lbeta2I,lbeta2Z,lbetadNG,lbetadNR,lbetadNI,lbetadNZ,lbetadCG,lbetadCR,lbetadCI,lbetadCZ,MpG,MpR,MpI,MpZ,YbG,YbR,YbI,YbZ,VG,VR,VI,VZ,M1G,M1R,M1I,M1Z,M2G,M2R,M2I,M2Z,MdG,MdR,MdI,MdZ,lp__
0,-26.156713575383034,1.115697741705499,0.8525687368753746,0.787119998411538,1.625732599811202,132.93452896439712,97.73068441784339,97.07956408334995,80.29679099444621,7.468275033223761,20.133588209350044,17.360881742588322,5.076565804173204,21.446334526466934,32.789626353683886,26.699358059723618,31.022084444261967,-1.9628784401506227,-2.32257810802175,-0.8162794843205344,-0.7531619657196338,-4.681222994939932,-3.0290870432421806,-4.247076203503704,-1.6193110555629895,-1.9181734663906744,-2.0983795719028024,-2.2702008722178415,-2.1564128513009635,-2.412301046932013,-3.318316487598223,-3.896516476502484,-2.006208741536756,-5.744506268982155,-4.8103163449149555,-4.202742210904032,-4.635754409550367,885.3152419269534,239.93855268997865,517.3998073134082,256.77043062354795,0.03764487621561809,-0.5295347762340504,0.0019906746475703363,-0.32657953748613805,4.900012060850923,11.0904996070805,12.24808546237287,11.327022722306026,725.7359036029519,49.140528654435066,353.1365691099795,0.5514088224029304,2.9349687775283084e-06,0.0014932859008634437,0.022853041488829898,0.02362777816200797,1.5030151359998875e-06,0.0007202667350281921,0.01606174694556535,0.011936930754249791,-261.9879915729428
1,-9.86626534340882,0.7730442192332836,1.0137538154196932,1.4605490608952225,1.2702034372499633,93.85649255757376,95.2114698087724,111.74096273989906,76.58333819997056,7.080175460901721,6.571528171533963,5.468042223484734,6.451298830668749,10.053870564510873,17.85330868028604,12.915327324577976,17.006195508724538,-0.6919699589709644,-1.704421602542793,-0.8520361679942012,-0.873261791154581,-3.6714838766934395,-5.454843345977993,-3.0783477627354268,-1.7383484202937576,-1.8867144866241432,-2.0488635404944566,-2.3094859317533847,-2.2306587810170915,-2.7588027766711103,-3.1167301463125767,-2.3606673187300364,-3.182153675739001,-2.407090618042898,-6.251468990139584,-5.384332557195801,-2.4458524492843554,599.0310737738839,236.43534827061973,425.2779423270257,246.0843334334653,-0.02176705296821765,-0.5893358309484537,0.07471614796191835,0.22755628592726906,5.481403469147095,8.14306799251342,11.219055202950058,11.523463434186956,463.84763972166115,219.05923004823688,234.67053463370212,12.376581735028914,0.00039745900315890566,0.0011078853932416381,0.006444629354317118,0.06562565120022816,0.00025377248814307624,0.0008280536530294888,0.0038470159740142365,0.050212415922440023,-263.5506411850906
2,-21.32422005996166,1.0566565132134065,0.7698222437508456,1.1879951548413463,0.5623209679890058,122.78429570105125,49.045679958491014,57.85742245367391,62.33597144833074,8.389022236104113,14.731826543375071,10.535946386569307,9.20339528961486,21.124915665219167,28.992954738721657,19.820595093963917,27.542864919564234,-1.5614157795957124,-0.8442641378609909,-0.4983203279324724,-1.2259516976135598,-3.6478380625354214,-3.2953879888341953,-2.4284431155069695,-1.5551431297885214,-1.951243449792084,-2.031003775540352,-2.2510827445598447,-2.158299451950606,-2.4185962933950598,-2.4223490199648645,-2.871419153884732,-3.399455608065741,-5.305185059566853,-3.6912835109059183,-5.6302764193479,-4.983519843460021,469.652897753203,230.87743415668456,640.7825309970722,263.639628525212,0.24714165378429886,-0.11479519303539386,0.06735346211768917,0.45351403524522493,4.318591620344053,8.104017320796252,12.283426815616098,11.087491950169193,270.8987634888981,78.85350191372554,111.61204034433233,0.7855705426871948,1.2430972493752419e-05,0.3704301281821959,1.449417589708094,0.19660555792588283,5.8895397994752034e-06,0.10025937193560429,0.7982225236263524,0.14458749526862358,-257.76006664697894
3,-14.491984659251214,1.1287120477520614,1.21464945753601,0.7400901933664291,1.0812755006108261,170.56581259402074,89.68887267948621,100.14833728081535,76.73909565988153,6.370472077272517,8.350918278641466,5.554067020089519,8.665650162429703,12.779964653263177,21.761649597425645,13.799705564171,21.644932457410807,-1.077328050774922,-0.9620651962087938,-0.975713668065172,-1.1505520924278354,-5.205798206251023,-3.761043542903389,-3.212517207652324,-1.628196358870985,-1.904589165262914,-2.0646343973803165,-2.3800288084609162,-2.131105963539263,-3.376321151134605,-2.40538591156981,-2.7587281140277864,-3.0369231974552116,-4.975807292683693,-6.534557442401045,-6.553173949415524,-5.962711969643327,671.2010908068435,239.85764515436364,550.7537150741363,265.06266796084964,0.056147088283155566,-0.3190203247884823,-0.024487501909034565,-0.38940783496442516,5.347217782268404,6.059603398148989,9.192221469077648,10.368761967050434,625.7649875851378,144.58701156500143,316.01144904091177,3.786446386656349,6.283008033019819e-09,0.002744097307706798,0.05196256594725702,0.029321918885518366,5.053853827637494e-09,0.0012916794074754212,0.03654518587301216,0.019347003347066054,-255.06252329070784
4,-15.526431973696411,0.7260049699796892,1.1417533301376148,0.6275622713169343,1.176541035608486,148.97259673395777,128.8586234173233,101.81502479167351,70.77067717691142,8.259622328709417,17.92821809260083,9.787337594580737,16.06234360016398,18.126760557941452,20.548789637484877,13.633765310547577,22.48363179334574,-1.6821688894660598,-0.48990776579383194,-1.2849387743757035,-0.5337444560458225,-4.157093077096537,-3.364575123974337,-2.3497908377594134,-1.7436022230351547,-2.0233833822977223,-2.1176589555354473,-2.301568031643761,-2.1749461889777213,-3.249712480866977,-2.2242255659421857,-3.148218817652974,-3.166583638072298,-4.186755867359881,-4.488578107564671,-5.043523439487046,-3.3096085627400313,325.34427014706694,294.996848456176,715.3986542238418,253.152216197958,-0.40841410345436036,-0.2245154856622821,-0.4237593377425862,-0.37232903455200494,6.577897768302493,9.477085792286063,11.023301384229724,14.058026289519216,244.97247127419593,144.95962569031624,194.86893033555492,4.962178721682232,9.094774134696067e-07,5.454975410335908e-05,0.02680885558192529,0.08154765756217143,6.601834537675271e-07,7.847193416464913e-06,0.01761192667551858,0.041438172738983314,-261.40946095520553
5,-14.872299036373237,0.8359675005787013,0.9606692259422858,1.760329077711051,1.078690424827298,100.09339075992709,119.11352230500019,97.99238313226981,133.91859064139757,7.48815434067335,8.562041160689706,10.039850402883868,10.370426827823264,16.16630239568061,21.823477356886208,9.255317090280833,21.436872088472683,-1.1006914156849739,-1.403107853943479,-1.4251663075018823,-0.9005935509201347,-4.001577577893288,-4.540443022868283,-1.586445912085004,-1.6506277905689528,-1.8884163408675478,-2.1296336887075884,-2.2785790537265416,-2.151021925012035,-2.9291476389972235,-2.324434721965627,-3.1309899435620903,-3.213198404497497,-3.573649032391072,-4.742516667823039,-4.998889896751494,-7.788473483432013,456.72117335802744,244.56157331948603,962.2266358863079,257.90113166487873,0.3748746788855528,-0.39065564318603363,0.14788429469439499,0.011762891808392214,6.049225283858508,9.05851980359671,9.027853555480556,13.571353066308525,339.82938077116273,193.76371162802877,144.7682090677857,4.213150672275439,0.00012082317386749715,0.00017323739573874646,0.042084510243922374,4.401919928892395e-05,8.097511481714233e-05,7.496067266697934e-05,0.0271450278166827,2.9004384961281763e-05,-258.02219845400055
6,-16.522701612553927,0.8798337162184859,0.9833348644970711,0.5419831368056357,1.2034622565526825,127.63188811633394,91.97775192182083,148.74414797544088,205.4947382049861,6.91763630468873,9.587389366996964,14.870014422933421,7.268455929215613,18.929669584379724,23.908237362527213,23.927233870892415,22.58018985184961,-1.0702800869554931,-1.194670571014279,-1.0738209157349468,-0.4444736836198853,-4.180890879180976,-5.480044428711572,-1.930489938274323,-1.6276076588079176,-1.960873715493697,-2.0967999216765785,-2.288377979738442,-2.2559987367341146,-3.033905420871825,-3.7122115652538032,-3.282537280233155,-3.342108579457125,-4.27346973817954,-4.490387228348262,-3.097932144008087,-5.830380859842855,341.12623268403803,231.85087148116403,282.73317877738873,246.19711808860959,-0.15009776849918588,0.20266070411228937,0.12925807958766858,-0.14746965683618005,6.972694745790339,7.55552652098501,13.629613199034134,11.322177713483429,255.42141249013062,209.8551381183741,8.786442135619607,2.9194896836117983,5.394812001836464e-06,0.0028704867098733374,7.926277598300368e-05,1.099416667066032e-07,3.8671217723686774e-06,0.0022712366915304512,4.5361048817566405e-05,8.502288841911051e-08,-256.5361982399121
7,-15.255383577301039,0.5553030249805042,0.9259952093331624,0.6755584484698544,1.1825509755530876,63.881739624122694,94.88881149930457,55.351166986707014,107.39602977079497,8.939624554253648,10.794809743856597,7.05449203347994,15.429133322693826,14.267361170891471,15.739241813594505,22.45933879398153,21.899295659816477,-1.5401988737545744,-0.5693925227445676,-1.9633491329611383,-0.6331652509383251,-4.090451450750379,-2.5681978550480844,-1.7432178582085343,-1.6360062273576998,-1.9510794831958371,-2.1312082735249187,-2.266352429630017,-2.1297025685267594,-3.8316176417285073,-2.766003607411927,-2.6214400706921683,-3.115920349304431,-4.308353721217277,-4.261343719990824,-5.195075663551489,-3.5052463224163284,620.0953343955028,516.1091905575706,291.390727484097,264.22770077043134,0.008582567099442422,-0.04403922368298283,-0.14344425557231963,0.4511156199305511,4.939942858212114,7.833803686137224,7.883581416620723,9.000300546484485,488.41054539473447,154.39805713441154,5.727376495725705,3.7127964814160195,0.07071934354011439,0.006628381910884043,0.9373662534628079,0.0007543614761015843,0.05826240401048054,0.003360963312386638,0.5612833950432449,0.0003806116844173248,-256.5567630234467
8,-21.680664998172393,1.0531499667307007,1.035467901554106,0.9564769418613662,0.7293145447005678,111.17371527352354,69.73918372305673,194.31057609186018,206.97364803860026,8.089689062561934,9.387254037703622,8.789808154982714,15.110052971333245,23.283303153942125,29.32869460072777,23.06121228995166,27.66532204517095,-1.034896806041532,-0.9084109749148976,-0.8904750208623482,-1.367511636316687,-5.468404802563013,-6.0099928859791065,-1.6248754776448813,-1.5398882491127688,-1.8886052270201041,-2.051654605244481,-2.2539098122619694,-2.21577973719549,-2.267364732123584,-3.3035034458872796,-3.1126862257984254,-3.414771336373903,-3.7020816704734285,-4.440580290643809,-6.230254734998061,-3.784126154400964,380.2746814577719,231.747903411746,490.21091550458146,257.3412325921038,0.1800782837433339,-0.21969426719568683,0.0724089202211258,0.010592245511792959,4.778606659846037,12.205758491649375,12.760546631036148,12.926404574268199,344.70394093341224,215.65382129635844,5.223921160585123,0.6830535101385993,1.8873301017989012e-05,0.0296772537997353,6.77110766312196e-07,4.042209873107554e-08,8.164369474537472e-06,0.02101759841346503,4.5799245504663737e-07,2.4593908296342648e-08,-261.92577985969433
9,-13.136158102287975,1.0259023706811974,1.6614309273931134,0.9945487581406062,1.6386942295744904,97.79640046804333,98.44556359169903,72.74434299965628,72.04137866733413,20.1661576208268,6.939797998351698,8.834402316139,9.654749565278216,16.526155508784846,20.01989384582346,21.64687398458112,19.193914324866647,-0.4673320465411167,-0.7071551294195882,-1.1541204898951296,-0.6810063333190232,-4.434682582424945,-4.659182726940809,-6.693033148500156,-1.5898939405567452,-1.9151354739185324,-2.155516908843865,-2.2076376834724987,-2.2250467157833747,-3.5158263694316263,-2.502471049220532,-2.891709384257895,-2.505798543467775,-5.747627760395848,-6.068567667996442,-6.395234478179148,-2.588230313991685,316.2446477639143,228.09003654619573,264.60023601788384,260.82240591899813,0.3896236600174618,0.4907910477926389,0.05927143179921991,-0.09133006215801813,5.478887146452458,10.013787871134515,9.578594045077583,10.76603929047644,259.96194506738146,188.68291822775296,257.59496961815796,5.2033042985882565,0.00017494607574282308,0.0025427274167119642,0.08885448304495402,0.10848727437518406,9.606974498094098e-05,0.0014404994381704392,0.05442676025099448,0.04933850847612921,-255.66312957438268
