,L1,T1,L2,T2,L3,T3,L4,T4
0,0.09573872459662426,2458215.5,0.14343242310494878,2458215.5,0.18406980746100204,2458215.5,0.21562739446061657,2458215.5
1,0.08667717349416902,2458216.0,0.11512142786262361,2458216.0,0.1592331672990504,2458216.0,0.18150651741132837,2458216.0
2,0.07573900841815796,2458216.5,0.11258647757587621,2458216.5,0.1616424965606609,2458216.5,0.18863719489537883,2458216.5
3,0.09854500893197284,2458217.5,0.14831476910743105,2458217.5,0.1782962434759098,2458217.5,0.27572111362417945,2458217.5
4,0.10853958387882788,2458218.0,0.17203229258683594,2458218.0,0.20139947296056823,2458218.0,0.2392196236076372,2458218.0
5,0.12166882392040268,2458218.5,0.1954096682200747,2458218.5,0.22107145530705852,2458218.5,0.30193280905790487,2458218.5
6,0.17954177164936252,2458219.5,0.2880733383707444,2458219.5,0.34968548912940295,2458219.5,0.39759455510454605,2458219.5
7,0.1685826375797639,2458220.0,0.257869119289701,2458220.0,0.3275497025330186,2458220.0,0.4071524328050312,2458220.0
8,0.15001194776471616,2458220.5,0.24699841232622063,2458220.5,0.34080484482760476,2458220.5,0.3893768469696191,2458220.5
9,0.09879669488652466,2458221.5,0.1612762105568001,2458221.5,0.22001839994196734,2458221.5,0.2498244304620869,2458221.5
10,0.10434336446584751,2458222.0,0.1642017017884197,2458222.0,0.22063167824411942,2458222.0,0.261468086497664,2458222.0
11,0.07669479996165109,2458222.5,0.13332298465011833,2458222.5,0.17028242964343213,2458222.5,0.22098933311133334,2458222.5
12,0.07190480203167476,2458223.5,0.11989894170770592,2458223.5,0.15278850214117082,2458223.5,0.21390224947667522,2458223.5
13,0.06492907429116766,2458224.0,0.1064863414594703,2458224.0,0.154659903320444,2458224.0,0.19344193767835421,2458224.0
14,0.058603161165931235,2458224.5,0.10025050897855087,2458224.5,0.14100900104708275,2458224.5,0.19094034858174933,2458224.5
15,0.05395634623361182,2458225.5,0.08601346516101953,2458225.5,0.12972259202125971,2458225.5,0.15079429781139805,2458225.5
16,0.05627785532928668,2458226.0,0.0900918716917777,2458226.0,0.12642158158938163,2458226.0,0.17580906686149236,2458226.0
17,0.05739188174019092,2458226.5,0.09649058612937586,2458226.5,0.13652075970592703,2458226.5,0.1680420782154516,2458226.5
18,0.06185391259608965,2458227.5,0.10306303533788497,2458227.5,0.13161949227288539,2458227.5,0.18302687174929624,2458227.5
19,0.049968445326172124,2458228.0,0.08620056560157642,2458228.0,0.12863830218914452,2458228.0,0.17200001834971948,2458228.0
20,0.05571439071306264,2458228.5,0.09124658208752823,2458228.5,0.1309417771687282,2458228.5,0.16714028274823312,2458228.5
21,0.050183255284306325,2458229.5,0.09086367166849327,2458229.5,0.12467369302121457,2458229.5,0.1624171680413097,2458229.5
