,L1,T1,L2,T2,L3,T3,L4,T4
0,13.787870722068773,2458220.0,8.787555321702506,2458220.0,9.195347062946874,2458220.0,8.428277191356479,2458220.0
1,34.44155402902965,2458222.0,24.222343124054742,2458222.0,25.613129932910006,2458222.0,14.649020591724524,2458222.0
2,32.37202807146841,2458224.0,17.932583793582577,2458224.0,18.895770422326667,2458224.0,16.94013850565829,2458224.0
3,35.92619185433536,2458226.0,23.829584903858894,2458226.0,15.528062971730023,2458226.0,11.501195261900728,2458226.0
4,39.90437855356767,2458228.0,22.864366351365618,2458228.0,21.389334366990653,2458228.0,20.295373179468243,2458228.0
5,44.79854653774482,2458230.0,21.69736754356816,2458230.0,13.698194210957036,2458230.0,21.9470078852199,2458230.0
6,41.29814642151374,2458232.0,31.63004120215964,2458232.0,18.492808326070868,2458232.0,19.427586774531118,2458232.0
7,44.55669644685663,2458234.0,36.45718864828855,2458234.0,31.057765154308075,2458234.0,18.47967105372314,2458234.0
8,52.013459292853106,2458236.0,37.83077942109097,2458236.0,25.396629785016586,2458236.0,24.178985125156707,2458236.0
9,61.59566659985805,2458238.0,36.631800952085655,2458238.0,19.88049313977364,2458238.0,31.96935497785675,2458238.0
10,57.22192174364888,2458240.0,37.03180593307416,2458240.0,25.763872366112064,2458240.0,24.24183006809396,2458240.0
11,60.92918036461699,2458242.0,35.940662110496675,2458242.0,27.877882468590233,2458242.0,33.137209329047614,2458242.0
12,59.858267524797974,2458244.0,48.69578444085769,2458244.0,30.47969693623276,2458244.0,31.303397841761427,2458244.0
13,65.66510556748285,2458246.0,60.61949612085573,2458246.0,28.236236108201933,2458246.0,32.53598471421741,2458246.0
14,61.71284010641446,2458248.0,54.97977656494008,2458248.0,31.745538104104792,2458248.0,29.38834409755128,2458248.0
15,65.33963325896974,2458250.0,50.4878913726108,2458250.0,38.330651225383335,2458250.0,29.21622567973379,2458250.0
16,65.09137827622774,2458252.0,57.15816739582792,2458252.0,29.18440189847831,2458252.0,23.550513349794663,2458252.0
17,68.96612677724877,2458254.0,55.117129729364294,2458254.0,28.640007905887806,2458254.0,27.474983818743056,2458254.0
18,70.98289858194927,2458256.0,60.81682879710115,2458256.0,32.01977381689651,2458256.0,29.303759837618834,2458256.0
19,73.81043686972298,2458258.0,62.83296105455436,2458258.0,30.894295098637432,2458258.0,26.765004710931347,2458258.0
20,71.94437861290349,2458260.0,67.02270547801312,2458260.0,35.93716712208474,2458260.0,29.6422837942125,2458260.0
21,72.85233789869592,2458262.0,65.20739598413991,2458262.0,37.25328275924819,2458262.0,35.74293754579842,2458262.0
22,75.06911229314102,2458264.0,74.80539825980276,2458264.0,41.92249097258914,2458264.0,28.575018542257137,2458264.0
23,84.96130672096001,2458266.0,68.06815672853732,2458266.0,42.62622596073666,2458266.0,32.89351444729335,2458266.0
24,76.53019483096588,2458268.0,70.58919811672317,2458268.0,31.752255630241,2458268.0,37.2416616542219,2458268.0
25,76.63033235705507,2458270.0,66.16499065876611,2458270.0,42.84029831250143,2458270.0,35.004438957573996,2458270.0
26,71.9073280643961,2458272.0,71.63576610657617,2458272.0,40.47565612939603,2458272.0,38.00845082098766,2458272.0
27,70.12490905693198,2458274.0,69.95323178512398,2458274.0,33.770448718486136,2458274.0,36.547504472519016,2458274.0
28,63.385335336414286,2458276.0,79.17083059813345,2458276.0,33.64967882009562,2458276.0,40.69123266557332,2458276.0
29,67.33721932321541,2458278.0,73.35510724373142,2458278.0,40.547647452357715,2458278.0,31.974627483114066,2458278.0
30,69.92375914551737,2458280.0,69.48280094474008,2458280.0,34.77225278102687,2458280.0,37.30625926734614,2458280.0
31,66.81906528669747,2458282.0,71.38778652519927,2458282.0,40.94928829345531,2458282.0,35.144161943420364,2458282.0
32,69.47313579824464,2458284.0,66.97865591711533,2458284.0,34.237350291387706,2458284.0,41.40333008977437,2458284.0
33,64.92477888162303,2458286.0,64.23324119358797,2458286.0,43.13878288288974,2458286.0,34.63406191202074,2458286.0
34,70.78061413550931,2458288.0,58.9206971750176,2458288.0,37.57308036358234,2458288.0,38.73519343153289,2458288.0
35,65.97885210909851,2458290.0,65.36412657569942,2458290.0,42.15336669561148,2458290.0,35.92309919192949,2458290.0
36,63.69782379936954,2458292.0,66.80779233501605,2458292.0,46.28720531565356,2458292.0,35.42169352017072,2458292.0
37,59.848611017856,2458294.0,64.4665654147455,2458294.0,40.56180408318797,2458294.0,44.65171193900651,2458294.0
38,64.09567105217282,2458296.0,62.65984948936883,2458296.0,41.27481566857345,2458296.0,44.51882441193596,2458296.0
39,59.550036076169754,2458298.0,59.92806656843676,2458298.0,35.05329972799778,2458298.0,34.79077936368953,2458298.0
40,63.238084413646796,2458300.0,68.72534161488296,2458300.0,40.54001757188637,2458300.0,38.20364718035453,2458300.0
41,61.832503239506316,2458302.0,61.58434026565261,2458302.0,39.7868492273661,2458302.0,30.86461682071406,2458302.0
42,54.60893369787781,2458304.0,61.76521621963554,2458304.0,41.11582949153055,2458304.0,40.74668935374902,2458304.0
43,66.78924050105925,2458306.0,68.31078202710317,2458306.0,42.77485338216227,2458306.0,40.78267439180339,2458306.0
44,64.20153639300379,2458308.0,72.30175590406323,2458308.0,44.83884387335251,2458308.0,35.418807696270505,2458308.0
45,66.87889697387676,2458310.0,73.96749388352347,2458310.0,36.76994726757585,2458310.0,32.55608405688385,2458310.0
46,62.16394207905237,2458312.0,82.06794209615265,2458312.0,44.966593241403736,2458312.0,36.03505815167903,2458312.0
47,70.67428197011942,2458314.0,77.29990166454063,2458314.0,44.14003930619227,2458314.0,38.15711806592895,2458314.0
48,66.82590488804385,2458316.0,71.07142183772433,2458316.0,46.06379947428486,2458316.0,39.916813886499426,2458316.0
49,67.95458025400718,2458318.0,71.9965072775235,2458318.0,40.76696034571566,2458318.0,37.03847721423848,2458318.0
50,73.7109324399538,2458320.0,72.28891611591712,2458320.0,44.62328870856902,2458320.0,50.029331452857235,2458320.0
51,69.16979386078634,2458322.0,73.14193106694053,2458322.0,43.08578751124265,2458322.0,37.59023654691203,2458322.0
52,73.374613854779,2458324.0,84.82927432691653,2458324.0,39.9451272505469,2458324.0,43.42774790955562,2458324.0
53,74.87574569485277,2458326.0,88.6069970504512,2458326.0,41.31649132306338,2458326.0,39.533141551586,2458326.0
54,82.97161184896537,2458328.0,89.3379168153374,2458328.0,42.27838575782385,2458328.0,44.43453435861959,2458328.0
55,73.7181997395576,2458330.0,100.21440473847642,2458330.0,41.90122199997729,2458330.0,45.844432199632315,2458330.0
56,80.90467012059045,2458332.0,101.59718146350323,2458332.0,50.26325618747313,2458332.0,53.36931300058768,2458332.0
57,79.1686903368702,2458334.0,99.29909511757295,2458334.0,48.46832397883574,2458334.0,50.290963067323595,2458334.0
58,84.50546000231651,2458336.0,98.1938442461649,2458336.0,48.266279669606874,2458336.0,41.093877911361055,2458336.0
59,85.9150899338075,2458338.0,106.11731989428199,2458338.0,49.13280197860345,2458338.0,38.86089799256588,2458338.0
60,88.03685374247836,2458340.0,107.4228210711139,2458340.0,43.89299377112847,2458340.0,52.50934109899373,2458340.0
61,88.20248113428612,2458342.0,117.52665387424717,2458342.0,55.43246855634543,2458342.0,50.01106677891841,2458342.0
62,98.33456495769462,2458344.0,114.13124832421101,2458344.0,49.39342092475466,2458344.0,64.61284240304495,2458344.0
63,98.23171592766356,2458346.0,110.18627498345211,2458346.0,46.1998989613388,2458346.0,44.98581385205702,2458346.0
64,105.13422806071874,2458348.0,120.36083304211472,2458348.0,53.16576181424815,2458348.0,53.563547413104764,2458348.0
65,102.31667073849935,2458350.0,120.04653712788634,2458350.0,51.41312650354525,2458350.0,43.88932539781606,2458350.0
66,112.05635111146891,2458352.0,131.73017909694568,2458352.0,59.48934631963628,2458352.0,43.480441293879366,2458352.0
67,102.19050696424956,2458354.0,139.52784670010428,2458354.0,51.10854367731332,2458354.0,44.22448852799396,2458354.0
68,115.12156044355376,2458356.0,127.93931968656351,2458356.0,50.666674134920406,2458356.0,42.33912800999748,2458356.0
69,122.43035921213634,2458358.0,129.19937073656467,2458358.0,58.30202995369751,2458358.0,39.589101650155285,2458358.0
70,110.6185717136335,2458360.0,138.60846508394644,2458360.0,65.94789384626017,2458360.0,56.794189580633684,2458360.0
71,118.01256018336765,2458362.0,142.85711655973455,2458362.0,50.40098021604906,2458362.0,60.2306167325518,2458362.0
72,124.11984697527215,2458364.0,140.32147790601957,2458364.0,66.28373687556224,2458364.0,70.61415916858978,2458364.0
73,121.6456499588855,2458366.0,143.65653188156585,2458366.0,54.73595183967084,2458366.0,50.62573545585524,2458366.0
74,133.47286958696137,2458368.0,159.35774653503046,2458368.0,56.108221660510104,2458368.0,60.99594654669019,2458368.0
75,116.99509255297627,2458370.0,155.41459603855208,2458370.0,59.31938545542585,2458370.0,56.349681517224546,2458370.0
76,133.44632017522403,2458372.0,161.14303256082547,2458372.0,60.244019663092544,2458372.0,63.1170489743601,2458372.0
77,129.59821899538153,2458374.0,167.85940170490974,2458374.0,68.61501128751661,2458374.0,68.71996943825596,2458374.0
78,134.3664910834257,2458376.0,153.57532096251347,2458376.0,66.7044376973236,2458376.0,66.06585813957453,2458376.0
79,140.42248042782222,2458378.0,167.29130598460816,2458378.0,66.80317777249402,2458378.0,63.87349877534733,2458378.0
80,137.82028561511504,2458380.0,157.76768750980165,2458380.0,67.54762223327673,2458380.0,63.927451622019724,2458380.0
81,148.84520864929996,2458382.0,164.92223964081217,2458382.0,71.53691057791693,2458382.0,41.06133508763802,2458382.0
82,141.52674125742607,2458384.0,175.33608782533102,2458384.0,73.77104040714121,2458384.0,62.62676234968491,2458384.0
83,139.95084513915418,2458386.0,187.87006972817298,2458386.0,66.89163574345594,2458386.0,54.102167231668055,2458386.0
84,149.05963564339817,2458388.0,187.83021526789764,2458388.0,69.51468175171193,2458388.0,61.72211707041793,2458388.0
85,148.377440287665,2458390.0,183.53887485965748,2458390.0,79.03338114729752,2458390.0,58.83568239163973,2458390.0
86,164.0177966576816,2458392.0,194.5250237090844,2458392.0,84.89989950987754,2458392.0,77.08728510496101,2458392.0
87,172.90046944665494,2458394.0,180.4295239543772,2458394.0,68.5917506644083,2458394.0,63.625076042655834,2458394.0
88,154.01016934541678,2458396.0,192.9391830469402,2458396.0,79.916764930138,2458396.0,79.96658617827367,2458396.0
89,159.2362070152895,2458398.0,199.71597853863378,2458398.0,95.77748498839108,2458398.0,96.33944464792391,2458398.0
90,156.76245358943692,2458400.0,185.5109238045097,2458400.0,77.71806095306354,2458400.0,58.91132333556695,2458400.0
91,184.87929563873374,2458402.0,209.75416247463926,2458402.0,89.83270737702416,2458402.0,59.86045899249086,2458402.0
92,172.34173656978214,2458404.0,207.0578423284559,2458404.0,85.25680081777541,2458404.0,73.43072785280499,2458404.0
93,177.57709347601474,2458406.0,216.67873820698395,2458406.0,96.15142047719824,2458406.0,58.721147467319035,2458406.0
94,171.5794941868053,2458408.0,201.67416092695896,2458408.0,99.20170045753187,2458408.0,77.9386348876828,2458408.0
95,178.50759985855814,2458410.0,215.51626774277312,2458410.0,87.45276062028898,2458410.0,82.05890560229189,2458410.0
