,pt0,t1G,t1R,t1I,t1Z,t2G,t2R,t2I,t2Z,tdG,tdR,tdI,tdZ,tpG,tpR,tpI,tpZ,lalphaG,lalphaR,lalphaI,lalphaZ,lbeta1G,lbeta1R,lbeta1I,lbeta1Z,lbeta2G,lbeta2R,lbeta2I,lbeta2Z,lbetadNG,lbetadNR,lbetadNI,lbetadNZ,lbetadCG,lbetadCR,lbetadCI,lbetadCZ,MpG,MpR,MpI,MpZ,YbG,YbR,YbI,YbZ,VG,VR,VI,VZ,M1G,M1R,M1I,M1Z,M2G,M2R,M2I,M2Z,MdG,MdR,MdI,MdZ,lp__
0,-1.3251119954049517,0.8426881232874769,0.8044167395097349,1.1286105434430078,0.8802605096353289,25.394864145293855,31.655814573231204,42.14473802321564,55.238922489292506,37.71020542528398,33.22311019690438,48.778255673415984,48.74096450631653,117.82760243594177,123.34715517343437,117.03207089180565,108.66065323365946,-0.9609936994975754,-0.8760388404681458,-1.2636161718184828,-1.2688027436275273,-3.581702840409305,-3.700743578359058,-3.6557179641810262,-3.6064007827512197,-8.62652938651333,-7.2918749472055024,-9.2188850080375,-9.757353942679403,-3.477792083935084,-3.9912101297382896,-4.255778844587973,-4.339850211935697,-3.6684828090559676,-4.1675765774684255,-4.5828167038336725,-4.861877694939618,123.79318299479195,149.6493299940956,132.219779996616,118.27391340720283,-0.6208223133274816,-0.6582791995399335,-0.8033943418626156,-0.33183270720076774,5.064444731671816,6.30571247737274,6.019976938717943,6.394617743421779,4.663069246370788,7.106322334840967,6.4238213041192465,6.1899872347132465,123.23084137164228,146.45754146231616,131.66843702651983,117.89644965305023,38.46457424591183,79.27008697043038,65.92460285195527,62.44577318092899,-4613.974520903938
1,-1.4891751852871096,1.0070138670393216,1.3523904433491791,1.0478157435199467,1.4774539280365058,26.81145830083417,31.263558674986378,42.51011326354518,57.80554336651294,17.72588146110679,22.651911618733994,50.1066485632032,37.568733713041404,116.97760706689856,123.24842806587657,117.1414905672898,107.45124427603092,-0.8631274044727115,-1.182684891622394,-1.3835557347676788,-0.26903102707043225,-3.5752509724279,-3.7106893572558666,-3.6399120011675556,-3.565624044671936,-9.289496778548195,-7.618450839970401,-8.472066472750246,-10.55556247024869,-3.4425698321466003,-3.9352581949229037,-4.28572428798532,-4.201794918204906,-3.571689066189518,-4.162649518337969,-4.559212230913126,-4.842110157619815,123.03623330309942,147.86446879183694,132.3425709608119,117.38791645963695,-0.1689541455932097,-0.6927050671205711,-0.7511346361913553,-0.02980346820676675,5.087289636843593,6.4360723810902245,5.905967248729219,6.404710966479562,4.64654439116633,7.254041661980912,6.10974149014612,5.6228267682178785,122.7318376202748,145.61064480611455,131.17067210623478,117.21129501852614,69.62235684800291,93.53195005270793,65.81507984952275,66.79469764143448,-4618.207264009896
2,-0.7730667996771662,0.9735115600430226,1.2859622385906855,1.5736925786369675,0.7763077141025571,26.86326698441201,32.26657535610898,41.62192978392271,55.44318578661211,25.16443724547316,3.691124123378011,47.867361452784365,42.63235115323524,116.49090180553863,120.33677369625899,115.46342365632256,107.98782949166855,-0.5616043785660171,-0.26416110828315276,-0.27394826048157167,-1.1203973394768623,-3.5878971890428666,-3.6567387855233817,-3.622065093198182,-3.5822108301255886,-8.285494102619861,-8.829115820230118,-9.388163321189063,-9.112894630257706,-3.4679991223394735,-3.9646271075933313,-4.296929743249367,-4.288711879874629,-3.5408832352412807,-4.136241304589369,-4.566827694507852,-4.90567626369987,122.09781206131852,145.90173557802768,132.3161780219855,117.86559644486505,-0.3106229793347969,-0.933401977154475,-0.6247518055596502,-0.5934750638805986,5.127204739659788,6.323193107827718,5.780731222129632,6.202958223653498,4.870032000908415,6.52898003865344,6.044533857754107,5.847162971546751,121.2735746547015,145.21411061390154,131.85597307352847,117.1474237301488,55.33679372005734,135.3913926097647,68.73248403043638,65.26180091013732,-4628.750474324419
3,-1.345361142290264,0.9767543331710222,0.9246289591143041,1.0130305326746458,1.076631861376679,27.023658147395444,33.80297754582084,46.426463545147506,59.88283944835977,24.985822960158437,26.420386094586103,38.67225960314785,37.99804461494065,117.87396774599654,121.73556486570861,116.44073602997892,106.94422239165635,-1.4960288190453164,-1.5715287594090634,-0.9563948782410995,-1.1195743716888606,-3.5886421613946844,-3.666858416235354,-3.6530052503515704,-3.5520887961606475,-7.0478689554727065,-7.742817382818997,-9.11632577038545,-8.561317470726943,-3.4207209127180587,-3.9653670946610355,-4.1801443012628585,-4.175587362271447,-3.5822130281010254,-4.13284978561239,-4.5283889633551,-4.88956005945491,123.65432755374327,146.33228149058604,130.67547080976772,117.74259578305734,-0.7622081858640849,-0.017022781786217543,-0.6423368151281353,-0.2770195388831836,5.242662040139955,6.702299433967888,5.720391368518958,6.210571680033126,4.758559816967672,6.519051381613051,6.394078179668671,5.490265123298997,120.7834680789133,144.20192839768168,130.0106836012789,116.40101443501948,53.3696022742869,87.37906125206149,71.95739004885573,64.92008708945484,-4618.657380309774
4,-1.5432829624935456,0.9429348159638448,0.9531654969331138,1.8846189623891976,1.2093479829316527,25.622048397543267,30.69409472544303,43.31829986888378,58.88152566467198,47.44678141023817,45.85703691671616,45.61174608848867,39.65273405645291,118.46900102835713,123.78102019485299,115.95022604851788,105.8373476907288,-1.7516601099296785,-1.0157795303579256,-1.5181375949384428,-2.160099438406235,-3.6053496884406053,-3.713191094389639,-3.666099849218296,-3.500433163469329,-9.78898882530118,-9.419813839148873,-8.6625807353764,-9.419669685126228,-3.4118730628413583,-4.00193574828424,-4.290694562853285,-4.269235503516783,-3.749776771827531,-4.222153246116376,-4.52062223481782,-4.820156946784612,123.28751227950542,147.50269319802794,130.27674161765725,117.40451130107775,-0.502202318941964,-0.7564124239771415,-0.25781055763923044,-0.6849705870892414,5.2925167072311226,6.715668736474852,5.770936340156663,6.2904584249890805,4.927224275769304,7.196874022671758,6.71346337523316,4.811449837421249,123.1105351248275,147.1359676466764,129.30443874887865,116.8451188755722,25.7469879977737,63.6297065089544,69.23441501463162,67.08827888660711,-4625.024983911161
5,-0.6061397008668957,1.2164419034295237,0.633131773900913,2.116009451671329,0.9755349654007759,26.366514859029063,28.210469029554336,45.168697168027556,58.487131842903054,3.908516012715115,7.813613508110334,42.8448164273446,30.485511327974,115.5210987456028,123.34151656404381,113.24898399593286,106.65121236784397,-0.6216249864317701,-1.8455696414831546,-1.0549665295899737,-1.3370272042875675,-3.5784657630061307,-3.701742783614003,-3.6207237372187557,-3.5471679410394827,-7.758315273323335,-7.483284082534242,-10.706601269651834,-8.98616413602861,-3.7010581690392517,-4.166029922142001,-4.291963573602558,-4.163010784503626,-3.5209143004180112,-4.093911413164566,-4.542041823054205,-4.814469521688982,123.0940270644794,149.73114736118822,129.8731071603359,119.11934346067206,-0.4195622077545799,-0.7341621948679999,-0.8505911344932569,-0.5137016979645442,5.427220687227069,6.219919615728444,5.97320167251711,6.204279657781743,4.892839600389354,7.132872056306046,6.269153606763276,5.5174724893596,121.715381164676,147.3742925948764,129.74179066285132,118.25075729717231,110.515444236578,130.55012836324025,72.20527403799981,73.58442878062435,-4634.11053347469
6,-1.2129451901672805,1.7424630209241863,0.9418272620029511,0.6947613920282208,1.1794083896896204,26.342903137780873,28.739883453971444,41.09871399957062,60.124381287952524,31.8758329608631,55.004806258700334,44.14353014461994,36.87729436869753,116.68428188349498,124.18835207508765,117.65996027479486,106.48354479337326,-1.1046138670913626,-0.5844786587875932,-1.2612422894608502,-1.0171400322264388,-3.5727212468393685,-3.7082529351997002,-3.6459689190295372,-3.530945857890688,-7.938024156772933,-8.18974058481427,-9.461766745074586,-8.63511895577384,-3.3945620448658733,-4.007558716304387,-4.273591001549921,-4.174361620950878,-3.6087200316898502,-4.3022687084955855,-4.535854291039324,-4.853098099787811,124.17480263728109,149.9586200262483,132.6092676733728,117.51324598511658,-0.34928932380638766,-0.7913849481373754,-1.0317272140136082,-0.07885728863159859,5.314427133576249,6.437416520559618,5.662714535535081,6.2240157232863025,4.689250619511066,7.136487449716055,6.1529977232706194,5.201826862155875,123.01277357292186,148.7674693145304,132.18609739225306,116.26403933047219,42.21124957326511,54.73605412795578,71.46572060519698,65.92424392020644,-4618.473955185634
7,-0.45347261555910734,0.7202723807103597,1.5906744659481402,0.8702239883935123,1.0164778382742852,27.231755752618124,30.30288470582454,44.042315585451064,59.50697678085783,30.91733884268801,46.67881123625476,34.12213445653282,37.10605623527181,115.58969239135699,123.41304363034199,116.01561575300444,106.0612376958531,-1.8660064047740483,-0.9648580965374663,-1.1597770263147633,-0.8548542818653154,-3.553501650642654,-3.7211887116572466,-3.6528259032847457,-3.550014956034586,-8.393042925585563,-7.0737236666385925,-9.16924804228357,-9.76656762100546,-3.476770760109461,-3.980848584174899,-4.232496862705483,-4.203779407310039,-3.6070234142568744,-4.295412439874054,-4.480252372004667,-4.829972244381695,123.42389089108636,150.43214007273048,130.70301663415526,118.90145463102665,-0.6034378503174365,-1.0085291170451658,-0.7452561638257804,-1.0054151270688387,4.81342525934108,6.2958766965538215,5.763216302178282,5.855943960158856,4.512983829323212,7.585795056868937,6.462782975264853,5.650645395206579,122.6651659784999,146.61987161526338,130.1045970139361,118.49646123011696,47.176433684579955,61.33555798263164,79.28257620830674,68.07127884833065,-4621.954772585352
8,0.48404561042572813,0.8869253717786172,1.33213131611301,0.9816589913426245,1.1013503986608557,23.65481552552436,29.303658200879973,43.50764604552838,56.184606101551104,6.166940611416904,52.04980371345289,39.03571630406305,43.04230929226723,116.4385259775616,122.06453566566343,114.80442407051754,106.79053286527108,-1.2212335411082058,-0.6845081908298372,-1.1068742467579769,-1.0155608187138498,-3.5872541045121156,-3.7127354001565265,-3.63649015383625,-3.5623930010422997,-8.902036199198859,-8.05779496839855,-7.952984927241581,-8.959712857280255,-3.8356978475736874,-4.039224609181905,-4.265569153239239,-4.263342171320446,-3.476357683661299,-4.256709712164495,-4.533731912223266,-4.879155246578749,123.48224246692016,148.70538480636873,132.0966953696226,118.65599678578144,-0.19821882961563034,-0.7717431341320499,-0.5387114717904953,-0.3463538247412609,5.0198890174013355,6.231959329193263,6.26071628581939,6.483993098765773,4.922184128496523,7.555617423627348,6.417650636781675,5.734440156191617,123.08530699186686,147.33204042180992,130.09128878068077,117.80253007725716,107.74382589237736,58.9113246995626,75.19042022667239,64.27568496750003,-4614.0178390452675
9,-0.6228153161427085,1.0434865072004467,1.1194282522203398,1.2057949583978618,1.574679688831911,26.440167330421176,32.78418434809299,44.6632975261304,54.83108446981777,50.22955326586088,28.92092298496922,43.11328945605296,53.00350952866942,117.23757357891449,121.35717456647893,116.25583152397348,107.75139742663593,-0.7204083497940921,-0.5756470147020588,-1.2060514844891783,-1.543590552365566,-3.5944454276350415,-3.673740958381559,-3.644523516041247,-3.5980802836041383,-8.022352616529366,-8.816166186244766,-7.813141105142882,-9.333359993831603,-3.437650381434399,-3.969585666555263,-4.234017445724087,-4.3102432809146,-3.818248762065117,-4.154064326183538,-4.574382132334216,-4.9402866637849,124.76383304980655,147.91303323192358,131.74380753051764,119.28693359253779,-0.8584469085089572,-0.3080438014773701,-0.7771718305852368,-0.8467379329001633,5.074581480957648,6.452510415268434,5.567207597768068,6.053573649609497,4.9789192609615505,6.796559898967598,6.313218729946801,6.244525265094439,123.68635770262563,147.19556435289326,129.385714748786,118.70998041167165,24.615231932131714,85.25943297516989,69.26308281733505,58.2550804241069,-4622.5236719428685
